[2026/06/28 10:31:50.227] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:50.832] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:51.342] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:51.948] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:52.452] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:53.209] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:53.764] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:54.269] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:54.822] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:55.528] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:56.140] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:56.745] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:57.151] DEBUG:    /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File size changed.
[2026/06/28 10:31:57.152] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:57.762] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:58.270] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:58.880] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:31:59.486] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:00.141] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:00.755] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:01.262] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:01.766] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:02.274] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:02.778] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:03.489] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:04.196] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:04.533] DEBUG:    /mnt/recording/20260628_鉄道伝説　第181回「JR東日本E655系電車 ～お召列車初の電車～」.ts: Extracted 250/362 frames
[2026/06/28 10:32:04.802] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:05.412] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:05.866] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:06.575] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:07.083] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:07.736] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:08.291] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:08.897] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:09.506] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:10.010] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:10.516] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:11.025] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:11.532] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:12.094] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:12.703] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:13.412] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:14.016] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:14.525] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:15.032] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:15.538] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:16.046] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:16.504] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:17.109] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:17.516] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:18.221] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:18.826] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:19.534] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:20.239] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:20.647] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:21.255] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:21.762] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:22.272] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:22.776] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:23.736] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:24.648] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:25.254] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:25.734] DEBUG:    /mnt/recording/20260628_鉄道伝説　第181回「JR東日本E655系電車 ～お召列車初の電車～」.ts: Extracted 300/362 frames
[2026/06/28 10:32:25.965] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:26.572] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:27.079] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:27.794] DEBUG:    /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File size changed.
[2026/06/28 10:32:27.795] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:28.254] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:28.863] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:29.569] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:30.185] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:30.796] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:31.308] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:31.917] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:32.375] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:32.979] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:33.532] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:33.989] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:34.698] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:35.407] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:36.014] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:36.623] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:37.080] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:37.685] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:38.340] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:38.794] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:39.402] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:40.011] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:40.771] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:41.426] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:42.241] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:42.847] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:43.554] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:44.211] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:44.814] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:45.419] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:45.924] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:46.430] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:46.934] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:47.441] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:47.645] DEBUG:    /mnt/recording/20260628_鉄道伝説　第181回「JR東日本E655系電車 ～お召列車初の電車～」.ts: Extracted 350/362 frames
[2026/06/28 10:32:47.944] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:48.451] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:48.957] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:49.461] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:50.066] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:50.777] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:51.385] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:51.839] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:52.447] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:53.054] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:53.710] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:54.133] INFO:     /mnt/recording/20260628_鉄道伝説　第181回「JR東日本E655系電車 ～お召列車初の電車～」.ts: All 362 frames extraction completed. (151.08 sec)
[2026/06/28 10:32:54.264] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:54.444] DEBUG:    Score: (row:2, col:34):
[2026/06/28 10:32:54.444] DEBUG:      Luminance STD: 59.63 / Contrast: 35.07 / Sharpness: 27.10 / Edge Density: 38.12
[2026/06/28 10:32:54.444] DEBUG:      Entropy: 0.00 / Face Size: 0.00 / Color Balance: 0.00
[2026/06/28 10:32:54.444] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.444] DEBUG:      = Final Score: 159.92
[2026/06/28 10:32:54.482] DEBUG:    Face detected. Face area ratio: 0.01 (row:2, col:35)
[2026/06/28 10:32:54.487] DEBUG:    Score: (row:2, col:35):
[2026/06/28 10:32:54.488] DEBUG:      Luminance STD: 41.62 / Contrast: 24.65 / Sharpness: 12.93 / Edge Density: 28.95
[2026/06/28 10:32:54.488] DEBUG:      Entropy: 0.93 / Face Size: 0.16 / Color Balance: 0.00
[2026/06/28 10:32:54.488] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.488] DEBUG:      = Final Score: 109.24
[2026/06/28 10:32:54.539] DEBUG:    Face detected. Face area ratio: 0.01 (row:2, col:36)
[2026/06/28 10:32:54.546] DEBUG:    Score: (row:2, col:36):
[2026/06/28 10:32:54.546] DEBUG:      Luminance STD: 46.52 / Contrast: 27.44 / Sharpness: 43.54 / Edge Density: 33.70
[2026/06/28 10:32:54.546] DEBUG:      Entropy: 0.00 / Face Size: 0.27 / Color Balance: 0.00
[2026/06/28 10:32:54.546] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.547] DEBUG:      = Final Score: 151.46
[2026/06/28 10:32:54.584] DEBUG:    Face detected. Face area ratio: 0.01 (row:2, col:37)
[2026/06/28 10:32:54.590] DEBUG:    Score: (row:2, col:37):
[2026/06/28 10:32:54.590] DEBUG:      Luminance STD: 44.26 / Contrast: 26.32 / Sharpness: 28.96 / Edge Density: 35.71
[2026/06/28 10:32:54.590] DEBUG:      Entropy: 0.00 / Face Size: 0.22 / Color Balance: 0.00
[2026/06/28 10:32:54.590] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.590] DEBUG:      = Final Score: 135.47
[2026/06/28 10:32:54.634] DEBUG:    Face detected. Face area ratio: 0.07 (row:2, col:38)
[2026/06/28 10:32:54.640] DEBUG:    Score: (row:2, col:38):
[2026/06/28 10:32:54.640] DEBUG:      Luminance STD: 46.59 / Contrast: 27.26 / Sharpness: 16.49 / Edge Density: 38.72
[2026/06/28 10:32:54.640] DEBUG:      Entropy: 0.00 / Face Size: 2.18 / Color Balance: 0.00
[2026/06/28 10:32:54.640] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.640] DEBUG:      = Final Score: 131.25
[2026/06/28 10:32:54.681] DEBUG:    Score: (row:2, col:39):
[2026/06/28 10:32:54.681] DEBUG:      Luminance STD: 64.16 / Contrast: 33.10 / Sharpness: 20.40 / Edge Density: 28.98
[2026/06/28 10:32:54.681] DEBUG:      Entropy: 0.00 / Face Size: 0.00 / Color Balance: 0.00
[2026/06/28 10:32:54.681] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.682] DEBUG:      = Final Score: 146.65
[2026/06/28 10:32:54.715] DEBUG:    Score: (row:2, col:40):
[2026/06/28 10:32:54.715] DEBUG:      Luminance STD: 65.70 / Contrast: 33.33 / Sharpness: 22.97 / Edge Density: 27.56
[2026/06/28 10:32:54.715] DEBUG:      Entropy: 0.00 / Face Size: 0.00 / Color Balance: 0.00
[2026/06/28 10:32:54.715] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.715] DEBUG:      = Final Score: 149.56
[2026/06/28 10:32:54.773] WARNING:  /mnt/recording/20260628_フィニアスとファーブ#146[二]#146「眠らないパーティ／ババ・ドゥーフェンシュマーツのバラード」.ts: File is not recording. ignored.
[2026/06/28 10:32:54.774] DEBUG:    Score: (row:2, col:41):
[2026/06/28 10:32:54.775] DEBUG:      Luminance STD: 66.92 / Contrast: 33.67 / Sharpness: 25.90 / Edge Density: 25.64
[2026/06/28 10:32:54.775] DEBUG:      Entropy: 0.00 / Face Size: 0.00 / Color Balance: 0.00
[2026/06/28 10:32:54.775] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.775] DEBUG:      = Final Score: 152.13
[2026/06/28 10:32:54.816] DEBUG:    Score: (row:2, col:42):
[2026/06/28 10:32:54.816] DEBUG:      Luminance STD: 66.43 / Contrast: 33.93 / Sharpness: 22.80 / Edge Density: 20.77
[2026/06/28 10:32:54.816] DEBUG:      Entropy: 0.00 / Face Size: 0.00 / Color Balance: 0.00
[2026/06/28 10:32:54.816] DEBUG:      Solid Color Penalty: -0.00 / Letterbox Penalty: -0.00 / Edge Penalty: -0.00
[2026/06/28 10:32:54.816] DEBUG:      = Final Score: 143.93
